,tweets,id,date,sentiment
4512,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225148053985820672,2020-02-05 20:03:52,1
4513,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225147943331565569,2020-02-05 20:03:26,1
4514,RT @Supriya23bh: Congress leader @RahulGandhi to address two rallies today in #Delhi ... https://t.co/6B5y013Wau,1225147788398227457,2020-02-05 20:02:49,0
4515,@sonaliranade @RahulGandhi We don't like Modi. So do we work towards finding his alternative or reforming him? Ditt… https://t.co/PJU9j1gT4u,1225147701202841601,2020-02-05 20:02:28,0
4516,"RT @anujdhar: New book on old controversy. Of the 16 Pradesh Congress committees across the country, 15 had opted for #SardarPatel. But it'…",1225147637826977792,2020-02-05 20:02:13,1
4517,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225147459858395136,2020-02-05 20:01:31,1
4518,"RT @INCMinority: Congress have changed Delhi in its 15 years of governance.

Highest per capita income in the country.

Massive constructio…",1225147296842571777,2020-02-05 20:00:52,0
4519,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225146857652805633,2020-02-05 19:59:07,1
4520,"RT @amishra77: PM Modi said that what is happening with respect to so called CAA protests - Jamia, AMU and now Shaheen Bagh is not an ""Acci…",1225146333033459712,2020-02-05 19:57:02,0
4521,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225146252217602048,2020-02-05 19:56:43,1
4522,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225146155396263936,2020-02-05 19:56:20,1
4523,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225146112702435328,2020-02-05 19:56:10,1
4524,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225145956322033670,2020-02-05 19:55:32,1
4525,"RT @INCIndia: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225145918296477696,2020-02-05 19:55:23,-1
4526,"RT @INCIndia: Congress built 78 flyovers, 12 of which are being built, which were started by the Congress itself. Congress regulated 1500 u…",1225145897786339329,2020-02-05 19:55:18,0
4527,"RT @INCIndia: Kejriwal says evaluate his work, I brought a report card. 
Each year Congress built 36 schools, AAP made 6.
Congress built 10…",1225145880610607104,2020-02-05 19:55:14,0
4528,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225145781083983872,2020-02-05 19:54:50,1
4529,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225145699961987072,2020-02-05 19:54:31,1
4530,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225145694341804032,2020-02-05 19:54:30,0
4531,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225145663312125954,2020-02-05 19:54:22,0
4532,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225145656672571392,2020-02-05 19:54:21,1
4533,"RT @INCIndia: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225145625215258625,2020-02-05 19:54:13,-1
4534,"RT @INCIndia: If India and Delhi cannot provide employment to their youth, then the violence and hatred that exists today will grow manifol…",1225145485209391104,2020-02-05 19:53:40,0
4535,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225145335586021376,2020-02-05 19:53:04,1
4536,@rkhuria So Congress is right to tell Govt to go and attack? Just take out the stats what has Congress done for mil… https://t.co/yMcmG7oIxG,1225145333576921088,2020-02-05 19:53:04,1
4537,"RT @INCIndia: If India and Delhi cannot provide employment to their youth, then the violence and hatred that exists today will grow manifol…",1225145286969835520,2020-02-05 19:52:53,0
4538,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225145114114363394,2020-02-05 19:52:11,0
4539,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225145022573621249,2020-02-05 19:51:50,1
4540,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225144921423659013,2020-02-05 19:51:26,0
4541,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225144889953796096,2020-02-05 19:51:18,1
4542,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225144814770900992,2020-02-05 19:51:00,0
4543,"RT @amishra77: PM Modi said that what is happening with respect to so called CAA protests - Jamia, AMU and now Shaheen Bagh is not an ""Acci…",1225144797846859777,2020-02-05 19:50:56,0
4544,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225144726652801024,2020-02-05 19:50:39,1
4545,"Victory in Delhi is vital for the Congress to lead the war against Communal forces.

@LambaAlka
#AlkaLamba… https://t.co/ez45LpX9t4",1225144599636631552,2020-02-05 19:50:09,1
4546,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225144380840742912,2020-02-05 19:49:17,0
4547,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225144150347005952,2020-02-05 19:48:22,1
4548,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225144106910830592,2020-02-05 19:48:11,0
4549,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225144096571871238,2020-02-05 19:48:09,1
4550,@5Forty3 Congress workers voters leaders are all supporting AAP. This is the first time the Congress  is supporting… https://t.co/knAQUHAtuH,1225144025943957505,2020-02-05 19:47:52,1
4551,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143935795900416,2020-02-05 19:47:31,0
4552,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225143851708366848,2020-02-05 19:47:10,1
4553,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143832292945920,2020-02-05 19:47:06,0
4554,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225143762902573056,2020-02-05 19:46:49,1
4555,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143694908674053,2020-02-05 19:46:33,0
4556,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143663346450433,2020-02-05 19:46:26,0
4557,@Mohansinha @bharat_vardhan This is the standard of congress party leader dreaming to be the PM of new India....Sha… https://t.co/EqSZ2frSZT,1225143580076855297,2020-02-05 19:46:06,1
4558,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143578906611712,2020-02-05 19:46:05,0
4559,"RT @AshishR31931897: #StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143553237692417,2020-02-05 19:45:59,0
4560,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225143419682598915,2020-02-05 19:45:27,0
4561,"#StopJudgingSana 
Congress #Shehnaazians again we  completed 1M .. 
#ShehnaazGiII https://t.co/xvT4rSpHCQ",1225143382684643328,2020-02-05 19:45:19,0
4562,RT @Supriya23bh: Congress leader @RahulGandhi to address two rallies today in #Delhi ... https://t.co/6B5y013Wau,1225143118162358272,2020-02-05 19:44:16,0
4563,@rasharunrash @MrsGandhi @RahulGandhi Their opponents was atal bihari vajpayeee like who respect the opposition.  N… https://t.co/OpLzFe3Kd8,1225142890348851201,2020-02-05 19:43:21,0
4564,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225142766684033030,2020-02-05 19:42:52,1
4565,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225142545820180480,2020-02-05 19:41:59,1
4566,RT @seriousfunnyguy: The biggest change in political thinking among Muslims is their rejecting Congress party. However the seeds of hatred…,1225142545715429378,2020-02-05 19:41:59,0
4567,"RT @seriousfunnyguy: Congress ensured that Muslims remained their pawns, stayed in ghettos, away from literacy.

But Modi says 1 Haath Me Q…",1225142503541821440,2020-02-05 19:41:49,0
4568,"RT @PTI_News: Congress leader Rahul Gandhi says PM Narendra Modi seeking to use ""useless"" budget by ""clueless"" Nirmala Sitharaman to dump e…",1225142434692096000,2020-02-05 19:41:33,-1
4569,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225142164042027009,2020-02-05 19:40:28,1
4570,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225142017954631687,2020-02-05 19:39:53,1
4571,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225141833124081665,2020-02-05 19:39:09,1
4572,"RT @amishra77: PM Modi said that what is happening with respect to so called CAA protests - Jamia, AMU and now Shaheen Bagh is not an ""Acci…",1225141815801593856,2020-02-05 19:39:05,0
4573,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225141752270671873,2020-02-05 19:38:50,0
4574,"RT @mkghazipuri: @SumanSh58123278 Are u talking abt that LIAR fraud ,who used to say - "" apne bachho ki kasam mai Congress se support nahi…",1225141647731593216,2020-02-05 19:38:25,0
4575,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225141542588825600,2020-02-05 19:38:00,1
4576,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225141454944817153,2020-02-05 19:37:39,0
4577,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225141308802469888,2020-02-05 19:37:04,1
4578,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225141141328343040,2020-02-05 19:36:24,1
4579,"RT @mkghazipuri: @SumanSh58123278 Are u talking abt that LIAR fraud ,who used to say - "" apne bachho ki kasam mai Congress se support nahi…",1225141121493291008,2020-02-05 19:36:20,0
4580,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225141040392351747,2020-02-05 19:36:00,1
4581,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225140872808812544,2020-02-05 19:35:20,1
4582,"RT @seriousfunnyguy: Congress ensured that Muslims remained their pawns, stayed in ghettos, away from literacy.

But Modi says 1 Haath Me Q…",1225140833613037568,2020-02-05 19:35:11,0
4583,"RT @INCDelhi: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225140763677224961,2020-02-05 19:34:54,-1
4584,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225140746564427777,2020-02-05 19:34:50,1
4585,"RT @INCDelhi: Congress built 78 flyovers, 12 of which are being built, which were started by the Congress itself. Congress regulated 1500 u…",1225140736162590720,2020-02-05 19:34:48,0
4586,"RT @INCDelhi: Kejriwal says evaluate his work, I brought a report card. 
Each year Congress built 36 schools, AAP made 6.
Congress built 10…",1225140708484403200,2020-02-05 19:34:41,0
4587,"RT @INCIndia: Kejriwal says evaluate his work, I brought a report card. 
Each year Congress built 36 schools, AAP made 6.
Congress built 10…",1225140649311133696,2020-02-05 19:34:27,0
4588,"@SumanSh58123278 Are u talking abt that LIAR fraud ,who used to say - "" apne bachho ki kasam mai Congress se support nahi lunga "" ??🤔",1225140646542901248,2020-02-05 19:34:26,0
4589,"RT @INCIndia: Congress built 78 flyovers, 12 of which are being built, which were started by the Congress itself. Congress regulated 1500 u…",1225140629081997312,2020-02-05 19:34:22,0
4590,"RT @INCIndia: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225140614368333825,2020-02-05 19:34:19,-1
4591,"RT @INCDelhi: Let's together make Congress Wali Dilli!

#दिल्ली_के_दिल_में_कांग्रेस https://t.co/vYlhvfSwob",1225140562178609152,2020-02-05 19:34:06,0
4592,"RT @INCDelhi: Kejriwal says evaluate his work, I brought a report card. 
Each year Congress built 36 schools, AAP made 6.
Congress built 10…",1225140434768257024,2020-02-05 19:33:36,0
4593,"RT @INCDelhi: Congress built 78 flyovers, 12 of which are being built, which were started by the Congress itself. Congress regulated 1500 u…",1225140419362611201,2020-02-05 19:33:32,0
4594,"RT @INCDelhi: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225140393613807616,2020-02-05 19:33:26,-1
4595,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225140347434520578,2020-02-05 19:33:15,1
4596,RT @NH_India: #RahulGandhi hit out at both the #BJP and the #AAP alleging that both the parties were least bothered about providing employm…,1225140306913284098,2020-02-05 19:33:05,-1
4597,"RT @INCIndia: If India and Delhi cannot provide employment to their youth, then the violence and hatred that exists today will grow manifol…",1225140235446575109,2020-02-05 19:32:48,0
4598,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225140058841157632,2020-02-05 19:32:06,1
4599,"RT @INCIndia: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225139991379972096,2020-02-05 19:31:50,-1
4600,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225139929711140864,2020-02-05 19:31:35,1
4601,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225139873503277056,2020-02-05 19:31:22,1
4602,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225139849931501569,2020-02-05 19:31:16,1
4603,"RT @seriousfunnyguy: Congress ensured that Muslims remained their pawns, stayed in ghettos, away from literacy.

But Modi says 1 Haath Me Q…",1225139791500496896,2020-02-05 19:31:02,0
4604,RT @seriousfunnyguy: The biggest change in political thinking among Muslims is their rejecting Congress party. However the seeds of hatred…,1225139763146940416,2020-02-05 19:30:56,0
4605,"RT @abhijeet_dipke: Parties and their vote bank strategy. 

BJP : Communal
Congress : Minority Appeasement
AAP : Education and Healthcare.",1225139680456269824,2020-02-05 19:30:36,0
4606,RT @seriousfunnyguy: The biggest change in political thinking among Muslims is their rejecting Congress party. However the seeds of hatred…,1225139592673681408,2020-02-05 19:30:15,0
4607,"RT @seriousfunnyguy: Congress ensured that Muslims remained their pawns, stayed in ghettos, away from literacy.

But Modi says 1 Haath Me Q…",1225139587061817345,2020-02-05 19:30:14,0
4608,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225139382094422017,2020-02-05 19:29:25,1
4609,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225139359671709696,2020-02-05 19:29:19,0
4610,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225139257636864001,2020-02-05 19:28:55,1
4611,"RT @INCIndia: If India and Delhi cannot provide employment to their youth, then the violence and hatred that exists today will grow manifol…",1225139186430181376,2020-02-05 19:28:38,0
4612,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225139131178766337,2020-02-05 19:28:25,0
4613,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225138893365755904,2020-02-05 19:27:28,1
4614,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225138717985083392,2020-02-05 19:26:47,0
4615,"RT @sahilberiwal: congress, the worst thing ever happened with India

#CongAttacksIndia",1225138410131603456,2020-02-05 19:25:33,-1
4616,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225138387235090432,2020-02-05 19:25:28,1
4617,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225138297607000065,2020-02-05 19:25:06,1
4618,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225138221907972096,2020-02-05 19:24:48,1
4619,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225137784643411968,2020-02-05 19:23:04,1
4620,"RT @shailendra489: Campaigning for a friend, hard working and dedicated #congress candidate from #Janakpuri @Radhika_Khera. Thanks Shri @bh…",1225137608675581952,2020-02-05 19:22:22,-1
4621,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225137570675412993,2020-02-05 19:22:13,1
4622,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225137524722434048,2020-02-05 19:22:02,0
4623,"RT @YashchIYC: @RahulGandhi ji telling the Truth. The power of Congress Party Workers ""went to Pakistan and said Hindustan Zindabad and put…",1225137494192271360,2020-02-05 19:21:55,0
4624,Never did anything for the army now challenging the Govt and Army to fight. The guy deserves a tight slap. Congress… https://t.co/RGOgwYxzz9,1225137430740623360,2020-02-05 19:21:40,1
4625,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225137418229039104,2020-02-05 19:21:37,1
4626,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225137289908457472,2020-02-05 19:21:06,1
4627,"RT @INCIndia: Leader of Congress Party in Parliament Shri @adhirrcinc's remarks on the motion of thanks given by President of India. 

http…",1225137046009892876,2020-02-05 19:20:08,1
4628,"RT @INCIndia: Congress has developed Delhi and this has been possible only due to the hard work of Delhiites. Now it's time, wake up. The c…",1225137006386274304,2020-02-05 19:19:58,-1
4629,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225136956977315840,2020-02-05 19:19:47,1
4630,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225136901570449409,2020-02-05 19:19:33,0
4631,"RT @INCMinority: Voices of poor will be strengthened by the Congress party. Implementation of the NYAY Scheme to remonetise economy, 3 kg d…",1225136889037873152,2020-02-05 19:19:30,-1
4632,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225136863691730944,2020-02-05 19:19:24,0
4633,"RT @amishra77: Essentially Congress ""Experiment"" is to test a new model. Instead of dividing Hindus can they be frightened? 

In Delhi, AAP…",1225136749573066757,2020-02-05 19:18:57,1
4634,"RT @amishra77: Thus the experiment of Congress:""Frighten the Hindus and Embolden the Muslims"". How?

A) Embolden Muslims: Even your very ov…",1225136739871641600,2020-02-05 19:18:55,1
4635,"RT @amishra77: This Congress model worked well for many decades but the 2014 elections, and more importantly 2019 elections are a body blow…",1225136726168850432,2020-02-05 19:18:52,1
4636,"RT @amishra77: Congress model of winning elections can be summarized:  
A) Votes of Muslims by frightening them
2) Dividing Hindus in vario…",1225136715347554305,2020-02-05 19:18:49,0
4637,"RT @INCIndia: If India and Delhi cannot provide employment to their youth, then the violence and hatred that exists today will grow manifol…",1225136674398666752,2020-02-05 19:18:39,0
4638,"RT @amishra77: PM Modi said that what is happening with respect to so called CAA protests - Jamia, AMU and now Shaheen Bagh is not an ""Acci…",1225136641636880384,2020-02-05 19:18:31,0
4639,RT @NH_India: #RahulGandhi hit out at both the #BJP and the #AAP alleging that both the parties were least bothered about providing employm…,1225136587681476609,2020-02-05 19:18:19,-1
4640,RT @vijay_gup: great congress leader rahul gandhiji https://t.co/LTYbCc65Fw,1225136440863903744,2020-02-05 19:17:44,1
4641,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225136393535385600,2020-02-05 19:17:32,1
4642,"RT @seriousfunnyguy: Congress ensured that Muslims remained their pawns, stayed in ghettos, away from literacy.

But Modi says 1 Haath Me Q…",1225136294298296320,2020-02-05 19:17:09,0
4643,RT @seriousfunnyguy: The biggest change in political thinking among Muslims is their rejecting Congress party. However the seeds of hatred…,1225136262593556482,2020-02-05 19:17:01,0
4644,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225136172453769217,2020-02-05 19:16:40,0
4645,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225136071001939969,2020-02-05 19:16:15,1
4646,"@RichaChadha Gunja Kapoor's journey:

Congress (2013)
AAP (2014 &amp; 2015)
Samajwadi (2016 to Mid-2017)
BJP (Mid-2017… https://t.co/vDMnMUjcCQ",1225136061472358400,2020-02-05 19:16:13,0
4647,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135933902557184,2020-02-05 19:15:43,1
4648,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135826821996544,2020-02-05 19:15:17,1
4649,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225135789224316928,2020-02-05 19:15:08,0
4650,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135734375321601,2020-02-05 19:14:55,1
4651,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135699747377152,2020-02-05 19:14:47,1
4652,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135687499829249,2020-02-05 19:14:44,1
4653,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135686979932167,2020-02-05 19:14:44,1
4654,RT @saket71: The respect @INCIndia leader shows towards an independent woman journalist hounded by Islamist #ShaheenBagh protestors because…,1225135663479214081,2020-02-05 19:14:38,0
4655,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135641052106752,2020-02-05 19:14:33,1
4656,"RT @INCIndia: If India and Delhi cannot provide employment to their youth, then the violence and hatred that exists today will grow manifol…",1225135610098139137,2020-02-05 19:14:26,0
4657,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225135492234129413,2020-02-05 19:13:57,0
4658,RT @KothadiyaSpeaks: Chandani Chowk assembly constituency #Congress candidate @LambaAlka... Worked really hard for the people for last 5 ye…,1225135465650515968,2020-02-05 19:13:51,-1
4659,"RT @amishra77: PM Modi said that what is happening with respect to so called CAA protests - Jamia, AMU and now Shaheen Bagh is not an ""Acci…",1225135458004324352,2020-02-05 19:13:49,0
4660,"RT @amishra77: PM Modi said that what is happening with respect to so called CAA protests - Jamia, AMU and now Shaheen Bagh is not an ""Acci…",1225135433375350784,2020-02-05 19:13:43,0
4661,RT @TheDeshBhakt: Wait till they find that #Godse was actually a Congress member 🤦‍♂️ https://t.co/60uzyFbCJO,1225135389297475589,2020-02-05 19:13:33,0
4662,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135306451476480,2020-02-05 19:13:13,1
4663,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225135255042035720,2020-02-05 19:13:01,1
4664,"RT @PoojaShali: A loyal supporter of Congress party. @INCIndia 

""I was with Bal Seva Dal during Nehru era. Nothing will change my support…",1225135188851585025,2020-02-05 19:12:45,1
4665,"RT @abhijeet_dipke: Parties and their vote bank strategy. 

BJP : Communal
Congress : Minority Appeasement
AAP : Education and Healthcare.",1225135038984966144,2020-02-05 19:12:09,0
4666,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225134892041801729,2020-02-05 19:11:34,1
4667,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225134651670315010,2020-02-05 19:10:37,1
4668,"RT @YashchIYC: @RahulGandhi ji telling the Truth. The power of Congress Party Workers ""went to Pakistan and said Hindustan Zindabad and put…",1225134598788657153,2020-02-05 19:10:24,0
4669,"RT @abhisar_sharma: This girl truely believes in Sabka Saath Sabka Vikas. An AAP agent, Congress agent , former hater of Modiji and now Mod…",1225134402868596736,2020-02-05 19:09:38,1
